day_num,value,day
16.38753,7.90164,2022-07-29 09:18:02.592000000
16.46189,7.9692,2022-07-29 11:05:07.296000000
16.42471,7.94418,2022-07-29 10:11:34.944000000
16.42471,7.92416,2022-07-29 10:11:34.944000000
16.53624,8.03676,2022-07-29 12:52:11.136000000
16.49907,8.01424,2022-07-29 11:58:39.648000000
16.49907,7.99422,2022-07-29 11:58:39.648000000
16.6106,8.05929,2022-07-29 14:39:15.840000000
16.68495,8.12935,2022-07-29 16:26:19.679999999
16.64778,8.10433,2022-07-29 15:32:48.192000000
16.64778,8.08431,2022-07-29 15:32:48.192000000
16.79649,8.13436,2022-07-29 19:06:56.736000000
16.83366,8.10933,2022-07-29 20:00:28.224000000
16.87084,8.08431,2022-07-29 20:54:00.576000000
16.87084,8.06429,2022-07-29 20:54:00.576000000
16.90802,8.03927,2022-07-29 21:47:32.928000000
16.9452,8.01424,2022-07-29 22:41:05.280000000
16.98237,7.99673,2022-07-29 23:34:36.768000000
17.05673,7.97671,2022-07-30 01:21:41.472000000
17.09391,7.95419,2022-07-30 02:15:13.823999999
17.13108,7.92916,2022-07-30 03:08:45.312000000
17.16826,7.90414,2022-07-30 04:02:17.664000000
17.20544,7.88662,2022-07-30 04:55:50.016000000
17.35415,7.89163,2022-07-30 08:29:58.560000000
17.4285,7.91915,2022-07-30 10:17:02.400000000
17.50286,7.9667,2022-07-30 12:04:07.104000000
17.46568,7.94418,2022-07-30 11:10:34.752000000
17.57721,8.00924,2022-07-30 13:51:10.944000000
17.54003,7.98421,2022-07-30 12:57:38.592000000
17.65157,8.03676,2022-07-30 15:38:15.648000000
17.72592,8.05428,2022-07-30 17:25:19.488000000
17.83745,8.04427,2022-07-30 20:05:55.680000000
17.83745,8.02425,2022-07-30 20:05:55.680000000
17.87463,7.99923,2022-07-30 20:59:28.032000000
17.91181,7.9742,2022-07-30 21:53:00.384000000
17.94899,7.94918,2022-07-30 22:46:32.736000000
18.02334,7.92666,2022-07-31 00:33:36.576000000
18.06052,7.90414,2022-07-31 01:27:08.928000000
18.0977,7.88662,2022-07-31 02:20:41.280000000
18.17205,7.85909,2022-07-31 04:07:45.120000000
18.24641,7.84158,2022-07-31 05:54:49.824000000
18.32076,7.8666,2022-07-31 07:41:53.664000000
18.39512,7.88662,2022-07-31 09:28:58.368000000
18.46947,7.92916,2022-07-31 11:16:02.208000000
18.43229,7.90414,2022-07-31 10:22:29.856000000
18.54383,7.97671,2022-07-31 13:03:06.912000000
18.50665,7.95419,2022-07-31 12:09:34.560000000
18.61818,8.01424,2022-07-31 14:50:10.751999999
18.581,7.99422,2022-07-31 13:56:38.400000000
18.72971,8.00423,2022-07-31 17:30:46.944000000
18.76689,7.97921,2022-07-31 18:24:19.296000000
18.80407,7.95419,2022-07-31 19:17:51.647999999
18.80407,7.93417,2022-07-31 19:17:51.647999999
18.84124,7.91665,2022-07-31 20:11:23.136000000
18.9156,7.88912,2022-07-31 21:58:27.840000000
18.95278,7.8641,2022-07-31 22:52:00.192000000
18.98995,7.84658,2022-07-31 23:45:31.680000000
19.06431,7.82656,2022-08-01 01:32:36.384000000
19.13866,7.79904,2022-08-01 03:19:40.224000000
19.21302,7.78152,2022-08-01 05:06:44.928000000
19.36173,7.79653,2022-08-01 08:40:53.472000000
19.43608,7.81655,2022-08-01 10:27:57.312000000
19.51044,7.85659,2022-08-01 12:15:02.016000000
19.47326,7.83407,2022-08-01 11:21:29.664000000
19.58479,7.91665,2022-08-01 14:02:05.856000000
19.54762,7.89413,2022-08-01 13:08:34.368000000
19.54762,7.87411,2022-08-01 13:08:34.368000000
19.65915,7.95919,2022-08-01 15:49:10.560000000
19.62197,7.93417,2022-08-01 14:55:38.208000000
19.80786,7.94918,2022-08-01 19:23:19.104000000
19.84504,7.92416,2022-08-01 20:16:51.456000000
19.88221,7.90664,2022-08-01 21:10:22.944000000
19.91939,7.88412,2022-08-01 22:03:55.296000000
19.95657,7.8666,2022-08-01 22:57:27.648000000
20.03092,7.83908,2022-08-02 00:44:31.488000000
20.0681,7.81405,2022-08-02 01:38:03.839999999
20.10528,7.79653,2022-08-02 02:31:36.192000000
20.25399,7.77902,2022-08-02 06:05:44.736000000
20.21681,7.76901,2022-08-02 05:12:12.384000000
